mode,control,seed,generation,positive_fraction,mean_response,parent_child_corr,total_flow,work_in,work_spent,duration
fast_dial,shuffled,19,20,0.5234375,1.0053299618669755,-0.03715973506721831,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,21,0.50390625,1.0031604134437537,-0.009282071019785365,0.9999999999999999,256.0,256.0,256.0
fast_dial,shuffled,19,22,0.47265625,0.9975069010121046,0.06873250704587448,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,23,0.421875,0.9933265188587563,0.09843049885470781,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,24,0.50390625,1.000817738126669,0.13639675853821134,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,25,0.52734375,1.0025937865046892,0.02786751163261118,0.9999999999999997,256.0,256.0,256.0
fast_dial,shuffled,19,26,0.484375,0.992799006489661,0.00218445208185842,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,27,0.5234375,1.00295765402596,0.04204324628430762,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,28,0.52734375,1.0003904161633155,0.039071409255520516,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,29,0.5,1.00022103514642,-0.010021850152054965,0.9999999999999998,256.0,256.0,256.0
fast_dial,shuffled,19,30,0.4921875,0.9987030288334456,0.03845436874718485,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,31,0.51953125,1.0010944277876208,0.022315725047419716,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,32,0.5,1.0014652819598808,-0.12854393260456662,0.9999999999999999,256.0,256.0,256.0
fast_dial,shuffled,19,33,0.47265625,1.0005260562941827,0.09312824486812545,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,34,0.484375,0.9981103967131975,-0.06887995639347522,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,35,0.44921875,0.9970046806426498,0.04109854640274576,0.9999999999999999,256.0,256.0,256.0
fast_dial,shuffled,19,36,0.51171875,1.0023343598683574,-0.0335039526036761,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,37,0.4765625,0.9990815133252413,-0.07530015620920502,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,38,0.4375,0.9955945522036216,0.06577386437606425,1.0,256.0,256.0,256.0
fast_dial,shuffled,19,39,0.53515625,1.005254572140809,0.051002967979949916,0.9999999999999999,256.0,256.0,256.0
fast_dial,shuffled,19,40,0.53515625,1.0042865284271474,-0.03535041165423132,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,1,0.48046875,0.9986485215060785,0.320110306466867,1.0,256.0,256.0,256.0
fast_dial,neutral,0,2,0.43359375,0.9925510069956178,0.025716561462055185,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,3,0.53515625,1.0055292659471635,0.11311615860845806,1.0,256.0,256.0,256.0
fast_dial,neutral,0,4,0.453125,0.9944146391652942,0.043189698489090496,1.0,256.0,256.0,256.0
fast_dial,neutral,0,5,0.44140625,0.9924884636964556,0.02369604495583196,1.0,256.0,256.0,256.0
fast_dial,neutral,0,6,0.51953125,0.9981504050771333,0.13414182823409126,1.0,256.0,256.0,256.0
fast_dial,neutral,0,7,0.4921875,0.9998544494401641,0.07046053533997451,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,8,0.484375,1.0027384012028537,0.10505910580840513,1.0,256.0,256.0,256.0
fast_dial,neutral,0,9,0.51953125,1.0016997844318978,-0.07587816428941287,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,10,0.49609375,0.9996391288964162,0.0457540671908259,1.0,256.0,256.0,256.0
fast_dial,neutral,0,11,0.48828125,0.9998969708131377,-0.005966024233265531,1.0,256.0,256.0,256.0
fast_dial,neutral,0,12,0.4765625,1.002093167470464,-0.020144815532704106,1.0,256.0,256.0,256.0
fast_dial,neutral,0,13,0.4921875,0.9988923727193575,-0.06932053114716417,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,0,14,0.46484375,0.9975906652832771,-0.010363265832648322,1.0,256.0,256.0,256.0
fast_dial,neutral,0,15,0.46875,0.9963725528305518,0.08521980428285561,1.0,256.0,256.0,256.0
fast_dial,neutral,0,16,0.5390625,1.0091911469281247,-0.002152681316204395,1.0,256.0,256.0,256.0
fast_dial,neutral,0,17,0.5234375,1.002208424999433,-0.028083600691405863,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,0,18,0.57421875,1.0121599974785314,-0.013983769383091498,1.0,256.0,256.0,256.0
fast_dial,neutral,0,19,0.49609375,1.000671564693415,-0.012033402901803379,1.0,256.0,256.0,256.0
fast_dial,neutral,0,20,0.47265625,0.9940132283975822,0.19665248533585442,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,0,21,0.46875,1.0015769224499467,-0.07373587322375283,1.0,256.0,256.0,256.0
fast_dial,neutral,0,22,0.50390625,0.9998730841174738,0.13392429226876526,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,0,23,0.54296875,1.0043050929775035,0.10830004069712539,1.0,256.0,256.0,256.0
fast_dial,neutral,0,24,0.48046875,1.0000978537377576,0.14954206844209436,1.0,256.0,256.0,256.0
fast_dial,neutral,0,25,0.46875,0.9981769671620967,0.1182588357743945,1.0,256.0,256.0,256.0
fast_dial,neutral,0,26,0.49609375,0.996952628169472,-0.0774503506810515,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,0,27,0.5078125,1.0011931843886956,0.09875750261079641,1.0,256.0,256.0,256.0
fast_dial,neutral,0,28,0.53515625,1.0067043883206974,0.06294069774294347,1.0,256.0,256.0,256.0
fast_dial,neutral,0,29,0.4921875,1.0028566334234423,0.03141464954977846,1.0,256.0,256.0,256.0
fast_dial,neutral,0,30,0.484375,0.9956273187981909,0.09440239168391426,1.0,256.0,256.0,256.0
fast_dial,neutral,0,31,0.4921875,0.9955547168837366,0.05520477318343708,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,32,0.54296875,1.004003879386019,0.1439358459039433,1.0,256.0,256.0,256.0
fast_dial,neutral,0,33,0.5234375,1.005406619736294,0.0419135801549875,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,0,34,0.48046875,1.0018191437154438,0.12035009017349811,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,0,35,0.5390625,1.0039590486287764,0.0248972534899455,1.0,256.0,256.0,256.0
fast_dial,neutral,0,36,0.48828125,0.9997309842822454,-0.00838010699085478,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,0,37,0.51953125,0.9993967727887955,0.027365298093044863,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,38,0.48046875,0.9972018623651876,0.03873980560856555,1.0,256.0,256.0,256.0
fast_dial,neutral,0,39,0.45703125,0.995996527951827,0.13106260029974687,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,0,40,0.4921875,0.9986745041368206,0.13785818314462653,1.0,256.0,256.0,256.0
fast_dial,neutral,1,1,0.50390625,0.9993079782327375,0.3151189938490201,1.0,256.0,256.0,256.0
fast_dial,neutral,1,2,0.46484375,0.9964852304549449,0.0902578239069376,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,3,0.5390625,1.0018674709485338,0.12437980392064941,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,4,0.53125,1.0089910750944102,0.10542924004179811,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,5,0.515625,1.0026955219540712,-0.06453775170357846,1.0,256.0,256.0,256.0
fast_dial,neutral,1,6,0.53125,1.002737322666656,0.13820053026593965,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,1,7,0.4921875,0.9995212437913485,-0.0031051882319328913,1.0,256.0,256.0,256.0
fast_dial,neutral,1,8,0.46484375,1.0004350188868003,0.12962169942292942,1.0,256.0,256.0,256.0
fast_dial,neutral,1,9,0.4921875,1.0005128841312234,-0.019166561119307285,1.0,256.0,256.0,256.0
fast_dial,neutral,1,10,0.421875,0.9889689260957848,-0.006057316760794742,1.0,256.0,256.0,256.0
fast_dial,neutral,1,11,0.515625,0.9976025842829602,0.09405875806144742,1.0,256.0,256.0,256.0
fast_dial,neutral,1,12,0.51171875,1.0023918243847645,0.03993609987489711,1.0,256.0,256.0,256.0
fast_dial,neutral,1,13,0.5,0.9999255529740518,-0.029774548773533638,1.0,256.0,256.0,256.0
fast_dial,neutral,1,14,0.46875,0.9965719267408353,0.001754040619882646,1.0,256.0,256.0,256.0
fast_dial,neutral,1,15,0.49609375,0.9938680685370554,0.11394558389095506,1.0,256.0,256.0,256.0
fast_dial,neutral,1,16,0.515625,0.998681864263711,0.004087002680052645,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,1,17,0.53515625,1.0046520389340965,0.15235423981908364,1.0,256.0,256.0,256.0
fast_dial,neutral,1,18,0.5,1.001085823248793,-0.028068291143459257,1.0,256.0,256.0,256.0
fast_dial,neutral,1,19,0.49609375,0.9928222507587903,0.11311083968298885,1.0,256.0,256.0,256.0
fast_dial,neutral,1,20,0.46875,0.9998569493451869,0.09033266672595454,1.0,256.0,256.0,256.0
fast_dial,neutral,1,21,0.46875,0.9958603535111215,0.1227859269695577,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,22,0.47265625,0.9973737348859665,-0.006472533460235717,1.0,256.0,256.0,256.0
fast_dial,neutral,1,23,0.50390625,0.9986508895724735,0.032743719506583356,1.0,256.0,256.0,256.0
fast_dial,neutral,1,24,0.4765625,0.9990722400898855,0.04959361405079188,1.0,256.0,256.0,256.0
fast_dial,neutral,1,25,0.48828125,1.0035180226023044,0.13164497331016872,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,26,0.48046875,0.997810600299308,0.09794700129211069,1.0,256.0,256.0,256.0
fast_dial,neutral,1,27,0.46875,0.9966677079976696,0.0767703967239682,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,28,0.515625,1.0024945796943299,0.06805432699098483,1.0,256.0,256.0,256.0
fast_dial,neutral,1,29,0.4921875,0.9994053026796448,0.05665425608874133,1.0,256.0,256.0,256.0
fast_dial,neutral,1,30,0.54296875,1.0046117096734557,0.09916755392072078,1.0,256.0,256.0,256.0
fast_dial,neutral,1,31,0.45703125,0.9928241313094099,0.09050563190410724,1.0,256.0,256.0,256.0
fast_dial,neutral,1,32,0.5546875,1.005548467258646,0.015122237562671167,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,33,0.50390625,0.999039712089399,0.04963630115993872,1.0,256.0,256.0,256.0
fast_dial,neutral,1,34,0.546875,1.0025884847999853,0.06327980065691827,1.0,256.0,256.0,256.0
fast_dial,neutral,1,35,0.46484375,0.9976263248340156,-0.031161710758322296,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,36,0.55078125,1.0051047942554476,0.10346135610428688,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,37,0.4765625,0.9938102573181782,0.08556472538416533,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,1,38,0.47265625,0.9946225588336357,0.00545994543911819,1.0,256.0,256.0,256.0
fast_dial,neutral,1,39,0.5078125,0.9967749994107615,0.08347929091329842,1.0,256.0,256.0,256.0
fast_dial,neutral,1,40,0.4765625,0.9987637821596602,0.12697970846760956,1.0,256.0,256.0,256.0
fast_dial,neutral,2,1,0.43359375,0.9917128892467149,0.33474936914448883,1.0,256.0,256.0,256.0
fast_dial,neutral,2,2,0.53125,1.0020563540959908,0.07495155947972579,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,2,3,0.46875,0.9943741459213462,0.15455414539980236,1.0,256.0,256.0,256.0
fast_dial,neutral,2,4,0.5234375,0.9989848639660265,0.03879564106048862,1.0,256.0,256.0,256.0
fast_dial,neutral,2,5,0.53515625,1.003421040926874,-0.042811494019308616,1.0,256.0,256.0,256.0
fast_dial,neutral,2,6,0.515625,1.00021425736122,0.1744941691647328,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,2,7,0.53515625,1.0040209230916863,0.05658840105586077,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,8,0.4765625,0.9981114218634827,-0.00997144592190749,1.0,256.0,256.0,256.0
fast_dial,neutral,2,9,0.4921875,0.9955656174197037,0.052466461395397776,1.0,256.0,256.0,256.0
fast_dial,neutral,2,10,0.546875,1.00809663184672,0.030979595128675732,1.0,256.0,256.0,256.0
fast_dial,neutral,2,11,0.53515625,1.0053927970178904,0.11981887235748882,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,12,0.51953125,1.001412519337902,0.07416769670770773,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,2,13,0.5,1.0012614375794948,0.1407150880501691,1.0,256.0,256.0,256.0
fast_dial,neutral,2,14,0.5234375,1.0000695214200563,0.06553289370882484,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,15,0.54296875,1.0030770223862584,0.0992262982149357,1.0,256.0,256.0,256.0
fast_dial,neutral,2,16,0.5,1.0032269847604547,0.08643338208491053,1.0,256.0,256.0,256.0
fast_dial,neutral,2,17,0.49609375,0.9999401458241318,0.030108974501870483,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,18,0.515625,0.9991102074065509,0.1130440816065516,1.0,256.0,256.0,256.0
fast_dial,neutral,2,19,0.51171875,1.0008501589687817,0.061430383071642634,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,20,0.4453125,0.9935756705154877,0.09565607326783354,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,2,21,0.49609375,0.9960109335024334,0.017817196534373036,1.0,256.0,256.0,256.0
fast_dial,neutral,2,22,0.4609375,1.0007297234880423,-0.010163888251603545,1.0,256.0,256.0,256.0
fast_dial,neutral,2,23,0.46875,0.9982590419108852,-0.04525003061606988,1.0,256.0,256.0,256.0
fast_dial,neutral,2,24,0.4609375,0.9949031410889048,0.010192757120076019,1.0,256.0,256.0,256.0
fast_dial,neutral,2,25,0.46484375,0.995350819243382,0.01491091293432119,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,2,26,0.53125,1.0049991592590184,0.09697790201011669,1.0,256.0,256.0,256.0
fast_dial,neutral,2,27,0.4765625,0.9986596126751638,-0.06570757623656658,1.0,256.0,256.0,256.0
fast_dial,neutral,2,28,0.5390625,1.0049599060128735,0.08354377755493082,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,29,0.54296875,1.0102661245663205,0.028429890973323102,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,30,0.48828125,0.9976358811332635,0.012601531862007458,1.0,256.0,256.0,256.0
fast_dial,neutral,2,31,0.49609375,1.0035808008406466,0.03102764232578151,1.0,256.0,256.0,256.0
fast_dial,neutral,2,32,0.5,1.0010121946223713,0.06692686750454795,1.0,256.0,256.0,256.0
fast_dial,neutral,2,33,0.46875,0.9954787229912287,0.12074301366273969,1.0,256.0,256.0,256.0
fast_dial,neutral,2,34,0.484375,0.9955207395739043,0.032031877632525706,1.0,256.0,256.0,256.0
fast_dial,neutral,2,35,0.5546875,1.0069921402781437,-0.06099633924486505,1.0,256.0,256.0,256.0
fast_dial,neutral,2,36,0.5,0.999199330947971,0.1391043091516065,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,2,37,0.50390625,0.9975996417346156,0.010950222911215673,1.0,256.0,256.0,256.0
fast_dial,neutral,2,38,0.54296875,1.0011077917198214,0.01789669897885803,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,2,39,0.53125,1.0031035390109861,0.06281447678115723,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,2,40,0.515625,1.0012345251883645,0.10497277744061942,1.0,256.0,256.0,256.0
fast_dial,neutral,3,1,0.55078125,1.0060454279837336,0.32730305137071736,1.0,256.0,256.0,256.0
fast_dial,neutral,3,2,0.5234375,0.9991183006021391,0.015135558412174253,1.0,256.0,256.0,256.0
fast_dial,neutral,3,3,0.51953125,1.002116941862436,0.09795862548937291,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,3,4,0.453125,0.9942589168081002,0.1319817609347779,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,3,5,0.453125,0.9930616183258956,0.00813981118752707,1.0,256.0,256.0,256.0
fast_dial,neutral,3,6,0.49609375,0.9988320827372097,-0.029079572606132052,1.0,256.0,256.0,256.0
fast_dial,neutral,3,7,0.4921875,0.9966927551421663,0.05796820652984436,1.0,256.0,256.0,256.0
fast_dial,neutral,3,8,0.48828125,1.0021109645389914,0.11077217968918321,1.0,256.0,256.0,256.0
fast_dial,neutral,3,9,0.4921875,0.998680834967194,0.09616939141723367,1.0,256.0,256.0,256.0
fast_dial,neutral,3,10,0.49609375,1.0033044113690766,0.16474472785817432,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,3,11,0.5234375,1.0029278236945791,0.0772092661480132,1.0,256.0,256.0,256.0
fast_dial,neutral,3,12,0.48828125,0.9961467187862157,0.10401712233191535,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,3,13,0.48828125,0.9983546589635,0.05510014553305666,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,3,14,0.53515625,1.0035654755335943,0.07803218328661739,1.0,256.0,256.0,256.0
fast_dial,neutral,3,15,0.484375,0.9987439067191017,0.02643393242505875,1.0,256.0,256.0,256.0
fast_dial,neutral,3,16,0.48828125,0.9953285554599348,0.013930636766002006,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,3,17,0.5390625,1.007350463687441,0.05713013515354554,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,3,18,0.50390625,0.9982305069116802,0.09650666852407688,1.0,256.0,256.0,256.0
fast_dial,neutral,3,19,0.52734375,1.002260026316478,0.10112958256130034,1.0,256.0,256.0,256.0
fast_dial,neutral,3,20,0.4921875,0.9985514124817367,0.043638598100762746,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,3,21,0.4765625,0.9978368642880522,-0.03919896060435792,1.0,256.0,256.0,256.0
fast_dial,neutral,3,22,0.51171875,1.0055705123824585,0.03461640429895588,1.0,256.0,256.0,256.0
fast_dial,neutral,3,23,0.5390625,1.005421470767018,0.04125132905537499,1.0,256.0,256.0,256.0
fast_dial,neutral,3,24,0.49609375,0.998639147082123,0.05424117218080611,1.0,256.0,256.0,256.0
fast_dial,neutral,3,25,0.421875,0.994224550124838,0.11472970187938253,1.0,256.0,256.0,256.0
fast_dial,neutral,3,26,0.5078125,0.9992553682914798,0.0694969023058923,1.0,256.0,256.0,256.0
fast_dial,neutral,3,27,0.515625,0.9991201444651938,0.11023100485088962,1.0,256.0,256.0,256.0
fast_dial,neutral,3,28,0.49609375,0.9996140270098786,0.15107627452982825,1.0,256.0,256.0,256.0
fast_dial,neutral,3,29,0.5,1.0015842697164243,0.07458272360317271,1.0,256.0,256.0,256.0
fast_dial,neutral,3,30,0.52734375,1.0008807866125502,0.007913851101248988,1.0,256.0,256.0,256.0
fast_dial,neutral,3,31,0.484375,0.9985192615376792,0.10161444431675824,0.9999999999999997,256.0,256.0,256.0
fast_dial,neutral,3,32,0.4921875,1.000238186536134,0.02605179123890007,1.0,256.0,256.0,256.0
fast_dial,neutral,3,33,0.48046875,0.9941061285935949,0.1881531458754295,1.0,256.0,256.0,256.0
fast_dial,neutral,3,34,0.52734375,1.0078722669372944,-0.024138858646604047,1.0,256.0,256.0,256.0
fast_dial,neutral,3,35,0.53125,0.999197832153927,0.03975955644411717,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,3,36,0.54296875,1.007657421155651,0.13865003567012454,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,3,37,0.5546875,1.003818946364098,-0.06882574731652263,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,3,38,0.5234375,1.0017639640653966,0.0558943145885177,1.0,256.0,256.0,256.0
fast_dial,neutral,3,39,0.48046875,0.9970512058247869,0.022722243429341635,1.0,256.0,256.0,256.0
fast_dial,neutral,3,40,0.55078125,1.0039405735623559,-0.011092093117058648,1.0,256.0,256.0,256.0
fast_dial,neutral,4,1,0.48046875,0.9965478957714213,0.33520033147513617,1.0,256.0,256.0,256.0
fast_dial,neutral,4,2,0.48828125,0.9977268463808628,0.17494544830341466,1.0,256.0,256.0,256.0
fast_dial,neutral,4,3,0.5078125,1.0044039663417652,0.044197239400039535,1.0,256.0,256.0,256.0
fast_dial,neutral,4,4,0.45703125,0.9934878615583289,-0.012891541808314307,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,4,5,0.51953125,1.00062892017419,0.014503514245000177,1.0,256.0,256.0,256.0
fast_dial,neutral,4,6,0.52734375,1.0011347314407684,0.09503701069959564,1.0,256.0,256.0,256.0
fast_dial,neutral,4,7,0.4921875,1.0008488350475329,0.09151772518168037,1.0,256.0,256.0,256.0
fast_dial,neutral,4,8,0.54296875,1.0048009410719763,-0.012701442582417627,1.0,256.0,256.0,256.0
fast_dial,neutral,4,9,0.52734375,1.0016961629765262,0.14080368436122612,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,4,10,0.50390625,0.9989229706949688,0.09427165441830504,1.0,256.0,256.0,256.0
fast_dial,neutral,4,11,0.4921875,0.9981164830675848,0.1206368497260373,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,4,12,0.53515625,1.002865875917867,0.042752224560300214,1.0,256.0,256.0,256.0
fast_dial,neutral,4,13,0.42578125,0.9939744998830635,0.11006879885714059,1.0,256.0,256.0,256.0
fast_dial,neutral,4,14,0.5625,1.0063924788283853,0.04358305340691991,1.0,256.0,256.0,256.0
fast_dial,neutral,4,15,0.49609375,1.0025683689489162,-0.01058459570948308,1.0,256.0,256.0,256.0
fast_dial,neutral,4,16,0.55078125,1.0101096934769476,0.07105474667080271,1.0,256.0,256.0,256.0
fast_dial,neutral,4,17,0.5625,1.0084743427335505,0.045409382004010033,1.0,256.0,256.0,256.0
fast_dial,neutral,4,18,0.515625,0.9992092415427538,0.1308231455946888,1.0,256.0,256.0,256.0
fast_dial,neutral,4,19,0.47265625,0.9955469927255644,-0.0017306783221925422,1.0,256.0,256.0,256.0
fast_dial,neutral,4,20,0.4453125,0.9927955600273283,-0.010200726228239691,1.0,256.0,256.0,256.0
fast_dial,neutral,4,21,0.5,0.9984789208354207,0.06210842369771668,1.0,256.0,256.0,256.0
fast_dial,neutral,4,22,0.50390625,0.9988231144767323,-0.0033944700466860918,1.0,256.0,256.0,256.0
fast_dial,neutral,4,23,0.5390625,1.0050231940318608,0.21933033685736433,1.0,256.0,256.0,256.0
fast_dial,neutral,4,24,0.50390625,1.0014565904715087,0.08922980062732362,1.0,256.0,256.0,256.0
fast_dial,neutral,4,25,0.54296875,1.0028084741943948,0.039453972767770545,1.0,256.0,256.0,256.0
fast_dial,neutral,4,26,0.453125,0.9941481854675766,0.05268531811917529,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,4,27,0.5078125,1.000221446264538,0.1140434991168969,1.0,256.0,256.0,256.0
fast_dial,neutral,4,28,0.4765625,0.9978666232275865,0.0719675871763739,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,4,29,0.52734375,1.003572785066448,0.049153339867452836,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,4,30,0.453125,0.9944189568409694,0.0645084060165941,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,4,31,0.50390625,0.9990852669258585,0.02620925592251337,1.0,256.0,256.0,256.0
fast_dial,neutral,4,32,0.50390625,1.0012703610804117,0.13964685981680397,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,4,33,0.4453125,0.9919165765369573,0.03614428522313542,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,4,34,0.48828125,0.9964919035640456,-0.05801530429529588,1.0,256.0,256.0,256.0
fast_dial,neutral,4,35,0.51171875,1.0037983123474032,0.029310806806114347,1.0,256.0,256.0,256.0
fast_dial,neutral,4,36,0.46484375,0.9980608518543967,0.08156750182950437,1.0,256.0,256.0,256.0
fast_dial,neutral,4,37,0.4609375,1.002340164614589,0.044818013476544905,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,4,38,0.51171875,1.0015556452215322,0.10734511065074764,1.0,256.0,256.0,256.0
fast_dial,neutral,4,39,0.51953125,1.003076461400949,0.13165088989881873,1.0,256.0,256.0,256.0
fast_dial,neutral,4,40,0.54296875,1.0049893662909302,-0.03875157253844207,1.0,256.0,256.0,256.0
fast_dial,neutral,5,1,0.5,1.0019954524444432,0.34568685434058616,1.0,256.0,256.0,256.0
fast_dial,neutral,5,2,0.53125,1.0024254159696744,-0.009260661373895649,1.0,256.0,256.0,256.0
fast_dial,neutral,5,3,0.546875,1.0009305941934272,0.029793824519599943,1.0,256.0,256.0,256.0
fast_dial,neutral,5,4,0.52734375,1.0004008507090911,-0.015397813934089418,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,5,5,0.5078125,1.0019161204832194,0.0933401064234115,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,5,6,0.5234375,1.005095202581039,0.1326874988915346,1.0,256.0,256.0,256.0
fast_dial,neutral,5,7,0.5546875,1.006684610952603,0.013932671603066686,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,5,8,0.5390625,1.005494406704522,-0.03866476660741271,1.0,256.0,256.0,256.0
fast_dial,neutral,5,9,0.53515625,1.0043727425704367,0.12755849245366327,1.0,256.0,256.0,256.0
fast_dial,neutral,5,10,0.51171875,1.00117980925013,0.056900612345632845,1.0,256.0,256.0,256.0
fast_dial,neutral,5,11,0.453125,0.99606740450086,0.06595895477260401,1.0,256.0,256.0,256.0
fast_dial,neutral,5,12,0.48046875,1.0018399595118634,-0.002614042774239001,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,5,13,0.50390625,0.9986207655644338,0.24831620467074247,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,5,14,0.4921875,0.9981823024276677,0.10507342262082865,1.0,256.0,256.0,256.0
fast_dial,neutral,5,15,0.4921875,1.0003104067825375,0.013969281051684709,1.0,256.0,256.0,256.0
fast_dial,neutral,5,16,0.54296875,1.006901918465196,0.08019248315036395,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,5,17,0.5078125,1.0033211836069138,-0.023183721696324894,1.0,256.0,256.0,256.0
fast_dial,neutral,5,18,0.5078125,1.0042909487423977,-0.03838691886388095,1.0,256.0,256.0,256.0
fast_dial,neutral,5,19,0.4765625,0.9982674731743031,0.05314526770800081,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,5,20,0.51953125,1.0049954381857635,0.21041125425714943,1.0,256.0,256.0,256.0
fast_dial,neutral,5,21,0.546875,1.002480297725186,-0.07862682746023883,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,5,22,0.49609375,0.9960434507523453,0.0817917475817403,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,5,23,0.51171875,0.9987453817750594,0.002225132340435006,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,5,24,0.53125,1.0024303025749242,0.008919235517965446,1.0000000000000002,256.0,256.0,256.0
fast_dial,neutral,5,25,0.4609375,0.9945063132577878,0.09910210726996564,1.0,256.0,256.0,256.0
fast_dial,neutral,5,26,0.51171875,1.0006739147248982,0.1533733502580031,0.9999999999999999,256.0,256.0,256.0
fast_dial,neutral,5,27,0.51171875,1.0060157744125195,0.025826724534702195,0.9999999999999998,256.0,256.0,256.0
fast_dial,neutral,5,28,0.51953125,0.9988017823146083,0.018834831949362734,1.0,256.0,256.0,256.0
fast_dial,neutral,5,29,0.484375,0.9963918941473174,0.10956400661604827,1.0,256.0,256.0,256.0
fast_dial,neutral,5,30,0.4921875,0.9985455897945172,0.05059575177551781,0.9999999999999999,256.0,256.0,256.0
